Time,Open,High,Low,Last,Change,%Chg,Volume
"2023-05-31 18:20",14296.25,14298,14296.25,14296.75,0,0.00%,46
"2023-05-31 18:21",14297.25,14298.25,14296.5,14297.5,0.75,+0.01%,42
"2023-05-31 18:22",14297.5,14298.75,14297.5,14298.25,0.75,+0.01%,27
"2023-05-31 18:23",14297.75,14299.25,14297,14299,0.75,+0.01%,30
"2023-05-31 18:24",14299,14301.75,14299,14300,1,+0.01%,154
"2023-05-31 18:25",14300,14301,14298.75,14299,-1.,-0.01%,90
"2023-05-31 18:26",14299.25,14299.5,14298.5,14299.25,0.25,0.00%,37
"2023-05-31 18:27",14299.25,14299.25,14295,14298.5,-0.75,-0.01%,100
"2023-05-31 18:28",14297.75,14298.25,14297.5,14297.5,-1.,-0.01%,41
"2023-05-31 18:29",14297.25,14297.75,14296,14296.25,-1.25,-0.01%,25
"2023-05-31 18:30",14296.25,14298,14295.75,14297.75,1.5,+0.01%,55
"2023-05-31 18:31",14298,14298.5,14296,14296,-1.75,-0.01%,82
"2023-05-31 18:32",14296,14298.5,14295.5,14298.25,2.25,+0.02%,68
"2023-05-31 18:33",14298.25,14300,14297.75,14300,1.75,+0.01%,56
"2023-05-31 18:34",14299.75,14300,14298.25,14299,-1.,-0.01%,23
"2023-05-31 18:35",14298.75,14299,14298.5,14298.75,-0.25,0.00%,36
"2023-05-31 18:36",14299,14299,14298.5,14298.75,0,0.00%,23
"2023-05-31 18:37",14299,14300,14298.5,14299.75,1,+0.01%,41
"2023-05-31 18:38",14300,14303.5,14299,14302.75,3,+0.02%,203
"2023-05-31 18:39",14303,14303.25,14301.5,14302.5,-0.25,0.00%,79
"2023-05-31 18:40",14302.5,14302.75,14301,14301,-1.5,-0.01%,63
"2023-05-31 18:41",14301.75,14302.25,14300.5,14301,0,0.00%,45
"2023-05-31 18:42",14301.25,14303.5,14301.25,14303.5,2.5,+0.02%,91
"2023-05-31 18:43",14303.25,14305,14302.75,14304.5,1,+0.01%,145
"2023-05-31 18:44",14304.5,14307.25,14303.75,14306.25,1.75,+0.01%,170
"2023-05-31 18:45",14306.25,14308.25,14306,14306.75,0.5,0.00%,180
"2023-05-31 18:46",14306.75,14311,14306.75,14309.25,2.5,+0.02%,297
"2023-05-31 18:47",14309.5,14310.75,14308,14310,0.75,+0.01%,198
"2023-05-31 18:48",14309.75,14310.75,14309.5,14310.25,0.25,0.00%,88
"2023-05-31 18:49",14310,14310.5,14308.5,14310.25,0,0.00%,144
"2023-05-31 18:50",14309.75,14312,14308.75,14311.75,1.5,+0.01%,134
"2023-05-31 18:51",14311.5,14314.25,14309.75,14311.75,0,0.00%,226
"2023-05-31 18:52",14311.75,14312,14310,14310.5,-1.25,-0.01%,133
"2023-05-31 18:53",14310.25,14310.5,14308.5,14310.25,-0.25,0.00%,97
"2023-05-31 18:54",14310.25,14311,14308.75,14309.75,-0.5,0.00%,145
"2023-05-31 18:55",14310.25,14311,14310,14310.25,0.5,0.00%,60
"2023-05-31 18:56",14310.25,14310.5,14308,14309.75,-0.5,0.00%,166
"2023-05-31 18:57",14309.75,14311.5,14309.25,14311.5,1.75,+0.01%,81
"2023-05-31 18:58",14311.25,14311.5,14309.5,14310,-1.5,-0.01%,65
"2023-05-31 18:59",14310.25,14311.5,14309.5,14310.25,0.25,0.00%,78
"2023-05-31 19:00",14310.5,14310.5,14308,14308.5,-1.75,-0.01%,155
"2023-05-31 19:01",14308.75,14309.75,14305.25,14307,-1.5,-0.01%,227
"2023-05-31 19:02",14307.5,14311.5,14307.5,14310.75,3.75,+0.03%,186
"2023-05-31 19:03",14311,14313.75,14310.75,14312.5,1.75,+0.01%,151
"2023-05-31 19:04",14312.75,14317,14312.5,14316.75,4.25,+0.03%,350
"2023-05-31 19:05",14316.5,14317,14314.25,14314.75,-2.,-0.01%,151
"2023-05-31 19:06",14315,14315,14313.25,14313.75,-1.,-0.01%,124
"2023-05-31 19:07",14314,14315,14311.5,14314.5,0.75,+0.01%,203
"2023-05-31 19:08",14315,14316,14313.25,14315.5,1,+0.01%,120
"2023-05-31 19:09",14316,14316.75,14315.5,14315.75,0.25,0.00%,118
"2023-05-31 19:10",14316.25,14317.5,14314.5,14317,1.25,+0.01%,101
"2023-05-31 19:11",14317.25,14317.5,14314.5,14314.5,-2.5,-0.02%,157
"2023-05-31 19:12",14314.5,14315,14311.75,14312,-2.5,-0.02%,131
"2023-05-31 19:13",14312,14313,14311.25,14312,0,0.00%,138
"2023-05-31 19:14",14312,14313.5,14311.75,14312,0,0.00%,115
"2023-05-31 19:15",14312,14313.5,14310.75,14311,-1.,-0.01%,113
"2023-05-31 19:16",14311.25,14312.25,14310,14311.5,0.5,0.00%,100
"2023-05-31 19:17",14311.5,14312.25,14309.75,14309.75,-1.75,-0.01%,51
"2023-05-31 19:18",14310,14310.5,14307.75,14308.5,-1.25,-0.01%,209
"2023-05-31 19:19",14308.5,14310.75,14308.5,14310.25,1.75,+0.01%,90
"2023-05-31 19:20",14310.75,14312.5,14309.75,14311.75,1.5,+0.01%,120
"2023-05-31 19:21",14312,14314.25,14310.75,14310.75,-1.,-0.01%,152
"2023-05-31 19:22",14311,14311.25,14309.25,14310.5,-0.25,0.00%,70
"2023-05-31 19:23",14310,14310.25,14308.5,14309.5,-1.,-0.01%,127
"2023-05-31 19:24",14309.5,14312,14308.75,14311.75,2.25,+0.02%,78
"2023-05-31 19:25",14311.75,14312,14310.75,14311.25,-0.5,0.00%,77
"2023-05-31 19:26",14311,14311.5,14308.75,14309,-2.25,-0.02%,64
"2023-05-31 19:27",14309.25,14309.75,14307.75,14308,-1.,-0.01%,124
"2023-05-31 19:28",14308.5,14310.75,14307.75,14310,2,+0.01%,85
"2023-05-31 19:29",14310.25,14310.75,14308.75,14308.75,-1.25,-0.01%,118
"2023-05-31 19:30",14308.5,14309,14307.5,14308,-0.75,-0.01%,114
"2023-05-31 19:31",14307.5,14308.25,14307,14307.5,-0.5,0.00%,118
"2023-05-31 19:32",14308,14310,14308,14308.75,1.25,+0.01%,61
"2023-05-31 19:33",14308.5,14309.5,14308,14308,-0.75,-0.01%,36
"2023-05-31 19:34",14308.25,14309.25,14307.25,14308.75,0.75,+0.01%,32
"2023-05-31 19:35",14308.5,14309.25,14307.25,14308,-0.75,-0.01%,86
"2023-05-31 19:36",14308.5,14309,14303.25,14303.25,-4.75,-0.03%,222
"2023-05-31 19:37",14303.25,14303.75,14299,14299.25,-4.,-0.03%,407
"2023-05-31 19:38",14299.25,14302,14299,14299.75,0.5,0.00%,263
"2023-05-31 19:39",14300.25,14301.25,14297.5,14298.75,-1.,-0.01%,231
"2023-05-31 19:40",14299.25,14300,14294.5,14295.5,-3.25,-0.02%,320
"2023-05-31 19:41",14295.25,14298.75,14294.5,14298,2.5,+0.02%,184
"2023-05-31 19:42",14297.75,14298.25,14297,14298.25,0.25,0.00%,99
"2023-05-31 19:43",14298.25,14298.25,14294.25,14294.5,-3.75,-0.03%,120
"2023-05-31 19:44",14294.5,14294.75,14287,14290,-4.5,-0.03%,685
"2023-05-31 19:45",14290.25,14290.25,14275.25,14280.75,-9.25,-0.06%,1452
"2023-05-31 19:46",14280.25,14283,14278,14278.75,-2.,-0.01%,479
"2023-05-31 19:47",14279.25,14283.25,14278.5,14282.25,3.5,+0.02%,346
"2023-05-31 19:48",14282.25,14283,14281.25,14281.5,-0.75,-0.01%,146
"2023-05-31 19:49",14282,14282.25,14277.5,14279.25,-2.25,-0.02%,275
"2023-05-31 19:50",14278.5,14285,14278,14284,4.75,+0.03%,321
"2023-05-31 19:51",14283.5,14287.75,14283.5,14285.75,1.75,+0.01%,353
"2023-05-31 19:52",14286,14287,14285,14285.5,-0.25,0.00%,178
"2023-05-31 19:53",14285.5,14285.5,14282.25,14283.75,-1.75,-0.01%,229
"2023-05-31 19:54",14283.75,14285,14282.25,14283,-0.75,-0.01%,147
"2023-05-31 19:55",14283.25,14285.25,14281.25,14282.25,-0.75,-0.01%,317
"2023-05-31 19:56",14282.25,14282.25,14280.25,14280.5,-1.75,-0.01%,149
"2023-05-31 19:57",14280.5,14281.5,14279.5,14281.25,0.75,+0.01%,155
"2023-05-31 19:58",14280.75,14282.25,14280.5,14281.75,0.5,0.00%,112
"2023-05-31 19:59",14281.25,14282.75,14281.25,14281.25,-0.5,0.00%,87
"2023-05-31 20:00",14282,14288,14281.5,14285.5,4.25,+0.03%,281
"2023-05-31 20:01",14285.75,14286,14283.25,14283.25,-2.25,-0.02%,132
"2023-05-31 20:02",14284,14285,14283.25,14285,1.75,+0.01%,72
"2023-05-31 20:03",14285,14285.5,14282.75,14285.25,0.25,0.00%,144
"2023-05-31 20:04",14285.75,14288,14285.25,14286.5,1.25,+0.01%,297
"2023-05-31 20:05",14286.25,14287.75,14283.25,14283.5,-3.,-0.02%,213
"2023-05-31 20:06",14283.5,14284.25,14281.25,14281.25,-2.25,-0.02%,204
"2023-05-31 20:07",14281.25,14282,14277,14279,-2.25,-0.02%,366
"2023-05-31 20:08",14279.25,14284.25,14279,14283,4,+0.03%,200
"2023-05-31 20:09",14283.5,14284,14282,14284,1,+0.01%,64
"2023-05-31 20:10",14283.5,14285.25,14282.5,14282.75,-1.25,-0.01%,132
"2023-05-31 20:11",14282.5,14284,14282.5,14282.75,0,0.00%,70
"2023-05-31 20:12",14282.75,14284.75,14282.75,14283.5,0.75,+0.01%,106
"2023-05-31 20:13",14283.75,14284.25,14281.25,14281.75,-1.75,-0.01%,95
"2023-05-31 20:14",14281.5,14284.5,14281.5,14284,2.25,+0.02%,66
"2023-05-31 20:15",14284,14285.25,14282,14282,-2.,-0.01%,132
"2023-05-31 20:16",14282,14282.75,14280.75,14282.25,0.25,0.00%,133
"2023-05-31 20:17",14282.5,14284.5,14282.25,14282.75,0.5,0.00%,100
"2023-05-31 20:18",14282.5,14285.25,14281.75,14284.75,2,+0.01%,160
"2023-05-31 20:19",14284.75,14291,14284.75,14290,5.25,+0.04%,379
"2023-05-31 20:20",14289.5,14295,14289.25,14293.5,3.5,+0.02%,540
"2023-05-31 20:21",14293.75,14294.25,14290.5,14290.75,-2.75,-0.02%,167
"2023-05-31 20:22",14291,14293.25,14289.5,14292,1.25,+0.01%,225
"2023-05-31 20:23",14292.25,14294.75,14291.75,14294,2,+0.01%,290
"2023-05-31 20:24",14294,14297.5,14293.75,14297,3,+0.02%,324
"2023-05-31 20:25",14297.25,14298.25,14295.75,14296.75,-0.25,0.00%,238
"2023-05-31 20:26",14296.25,14302.75,14294.75,14301,4.25,+0.03%,548
"2023-05-31 20:27",14301.5,14328.75,14300.25,14328.75,27.75,+0.19%,2082
"2023-05-31 20:28",14329,14333.75,14321.25,14322.5,-6.25,-0.04%,2188
"2023-05-31 20:29",14322.25,14323.5,14309.25,14313.5,-9.,-0.06%,1003
"2023-05-31 20:30",14313,14315.25,14300,14303,-10.5,-0.07%,1068
"2023-05-31 20:31",14302.75,14307,14301.25,14306.75,3.75,+0.03%,596
"2023-05-31 20:32",14307,14311,14301.75,14303.25,-3.5,-0.02%,544
"2023-05-31 20:33",14303,14306.5,14301.5,14305.5,2.25,+0.02%,420
"2023-05-31 20:34",14305.25,14305.75,14298.75,14304,-1.5,-0.01%,446
"2023-05-31 20:35",14304.25,14304.25,14300.5,14301.75,-2.25,-0.02%,310
"2023-05-31 20:36",14302,14307.5,14301.25,14306.75,5,+0.03%,260
"2023-05-31 20:37",14306.75,14307,14300.75,14300.75,-6.,-0.04%,232
"2023-05-31 20:38",14300.75,14303,14299.75,14302.25,1.5,+0.01%,181
"2023-05-31 20:39",14302,14302,14289,14290,-12.25,-0.09%,987
"2023-05-31 20:40",14289.75,14294.75,14285.75,14288,-2.,-0.01%,824
"2023-05-31 20:41",14288,14288.25,14280.25,14284,-4.,-0.03%,890
"2023-05-31 20:42",14283.75,14286.5,14283.5,14285.75,1.75,+0.01%,376
"2023-05-31 20:43",14286,14286.25,14268.5,14269.25,-16.5,-0.12%,1043
"2023-05-31 20:44",14269,14276.5,14268,14273.25,4,+0.03%,773
"2023-05-31 20:45",14273.5,14279,14249.25,14270.75,-2.5,-0.02%,3557
"2023-05-31 20:46",14270.5,14271.75,14255,14258.5,-12.25,-0.09%,1543
"2023-05-31 20:47",14258.75,14266.25,14255.25,14266.25,7.75,+0.05%,976
"2023-05-31 20:48",14265.75,14270,14262.75,14263.5,-2.75,-0.02%,690
"2023-05-31 20:49",14263.75,14266.5,14262.5,14265.5,2,+0.01%,471
"2023-05-31 20:50",14265.25,14265.75,14252.75,14256,-9.5,-0.07%,1063
"2023-05-31 20:51",14256,14256,14248,14249.25,-6.75,-0.05%,930
"2023-05-31 20:52",14250,14259.25,14250,14258,8.75,+0.06%,457
"2023-05-31 20:53",14258.75,14273.5,14258.25,14273.25,15.25,+0.11%,1253
"2023-05-31 20:54",14272.75,14276.25,14268.5,14269.25,-4.,-0.03%,685
"2023-05-31 20:55",14269.5,14275,14268.75,14272.75,3.5,+0.02%,559
"2023-05-31 20:56",14272.25,14276.25,14272,14273,0.25,0.00%,415
"2023-05-31 20:57",14273.25,14274.75,14271.25,14273.75,0.75,+0.01%,313
"2023-05-31 20:58",14274.25,14281,14273,14279,5.25,+0.04%,615
"2023-05-31 20:59",14278.5,14279.25,14272.5,14277,-2.,-0.01%,528
"2023-05-31 21:00",14276.75,14277.75,14274.5,14275,-2.,-0.01%,302
"2023-05-31 21:01",14275,14281.75,14274.75,14279.75,4.75,+0.03%,305
"2023-05-31 21:02",14280,14280.75,14275.5,14277.5,-2.25,-0.02%,221
"2023-05-31 21:03",14278,14284,14278,14281.25,3.75,+0.03%,517
"2023-05-31 21:04",14281.25,14282.5,14278.25,14281.5,0.25,0.00%,187
"2023-05-31 21:05",14281.25,14281.75,14276.25,14276.75,-4.75,-0.03%,303
"2023-05-31 21:06",14276.75,14281.75,14275.5,14278.75,2,+0.01%,387
"2023-05-31 21:07",14279,14279.5,14276.25,14277.75,-1.,-0.01%,184
"2023-05-31 21:08",14278,14278.25,14276.5,14277,-0.75,-0.01%,89
"2023-05-31 21:09",14276.75,14279,14276.25,14278,1,+0.01%,116
"2023-05-31 21:10",14278.25,14280.75,14278,14279.25,1.25,+0.01%,208
"2023-05-31 21:11",14279.5,14279.75,14274.5,14276,-3.25,-0.02%,193
"2023-05-31 21:12",14276.5,14277.5,14268.25,14272.5,-3.5,-0.02%,552
"2023-05-31 21:13",14272.5,14272.75,14266.25,14267.5,-5.,-0.04%,566
"2023-05-31 21:14",14267.5,14272.75,14267.25,14268,0.5,0.00%,375
"2023-05-31 21:15",14268,14272.5,14266.5,14271.25,3.25,+0.02%,245
"2023-05-31 21:16",14271,14271,14267.25,14268.25,-3.,-0.02%,217
"2023-05-31 21:17",14268.5,14269.25,14266.75,14267.5,-0.75,-0.01%,152
"2023-05-31 21:18",14266.75,14266.75,14260.5,14261.75,-5.75,-0.04%,493
"2023-05-31 21:19",14261.75,14265,14260.25,14261.25,-0.5,0.00%,295
"2023-05-31 21:20",14261,14261,14256,14260.25,-1.,-0.01%,461
"2023-05-31 21:21",14260.5,14262.75,14259,14262,1.75,+0.01%,355
"2023-05-31 21:22",14262.25,14265.5,14262,14263.5,1.5,+0.01%,210
"2023-05-31 21:23",14264,14271,14263.5,14269.25,5.75,+0.04%,445
"2023-05-31 21:24",14269.25,14270.5,14265.75,14268,-1.25,-0.01%,344
"2023-05-31 21:25",14268.25,14268.25,14266.5,14267.5,-0.5,0.00%,124
"2023-05-31 21:26",14267.5,14269.5,14266,14268.25,0.75,+0.01%,238
"2023-05-31 21:27",14267.75,14268.5,14265.25,14265.75,-2.5,-0.02%,113
"2023-05-31 21:28",14266,14267.5,14265.5,14265.5,-0.25,0.00%,108
"2023-05-31 21:29",14266.25,14268.5,14266.25,14266.75,1.25,+0.01%,90
"2023-05-31 21:30",14267,14270.25,14267,14268.5,1.75,+0.01%,283
"2023-05-31 21:31",14269,14271,14268.25,14270.25,1.75,+0.01%,189
"2023-05-31 21:32",14270.5,14277,14269,14273,2.75,+0.02%,452
"2023-05-31 21:33",14272.75,14274,14271,14271,-2.,-0.01%,143
"2023-05-31 21:34",14271.25,14275,14271.25,14272.75,1.75,+0.01%,163
"2023-05-31 21:35",14272.75,14276,14272.5,14274.5,1.75,+0.01%,245
"2023-05-31 21:36",14274.25,14275.25,14273.25,14275,0.5,0.00%,106
"2023-05-31 21:37",14275.25,14276.75,14274.75,14276,1,+0.01%,161
"2023-05-31 21:38",14276,14276,14273.75,14273.75,-2.25,-0.02%,92
"2023-05-31 21:39",14274,14275,14273.5,14274.25,0.5,0.00%,99
"2023-05-31 21:40",14274.25,14275.5,14271.75,14275.25,1,+0.01%,136
"2023-05-31 21:41",14275,14276.75,14274,14275,-0.25,0.00%,157
"2023-05-31 21:42",14274.75,14276.25,14274.25,14275.75,0.75,+0.01%,73
"2023-05-31 21:43",14275.75,14277.25,14275.75,14276,0.25,0.00%,87
"2023-05-31 21:44",14275.75,14279,14274.25,14278.5,2.5,+0.02%,216
"2023-05-31 21:45",14278.5,14280.75,14275.25,14276,-2.5,-0.02%,534
"2023-05-31 21:46",14276,14278,14275.75,14277.5,1.5,+0.01%,85
"2023-05-31 21:47",14277.25,14278.75,14276.75,14278,0.5,0.00%,90
"2023-05-31 21:48",14278.25,14278.75,14276.75,14278.25,0.25,0.00%,98
"2023-05-31 21:49",14278.25,14278.25,14272.25,14272.5,-5.75,-0.04%,302
"2023-05-31 21:50",14272.5,14273,14267.5,14268.25,-4.25,-0.03%,374
"2023-05-31 21:51",14268.5,14269.75,14267,14269.25,1,+0.01%,139
"2023-05-31 21:52",14269.75,14271.75,14269.75,14270.25,1,+0.01%,97
"2023-05-31 21:53",14270.25,14270.25,14267.25,14267.5,-2.75,-0.02%,137
"2023-05-31 21:54",14267.25,14269.5,14266.25,14269.25,1.75,+0.01%,89
"2023-05-31 21:55",14268.75,14269,14266.25,14267.5,-1.75,-0.01%,72
"2023-05-31 21:56",14267.75,14269.5,14267.25,14269.5,2,+0.01%,50
"2023-05-31 21:57",14269.75,14274.5,14269,14273.5,4,+0.03%,225
"2023-05-31 21:58",14273.75,14275.5,14273,14274.25,0.75,+0.01%,104
"2023-05-31 21:59",14274,14275,14273.5,14274.75,0.5,0.00%,70
"2023-05-31 22:00",14275.25,14275.75,14273.75,14274.5,-0.25,0.00%,102
"2023-05-31 22:01",14274.5,14274.5,14272.5,14274.25,-0.25,0.00%,104
"2023-05-31 22:02",14274,14279.25,14274,14275.5,1.25,+0.01%,263
"2023-05-31 22:03",14275.75,14278.25,14275.5,14277,1.5,+0.01%,102
"2023-05-31 22:04",14277.25,14278,14276.5,14277.75,0.75,+0.01%,93
"2023-05-31 22:05",14277.75,14278.5,14276.5,14277.25,-0.5,0.00%,75
"2023-05-31 22:06",14277.25,14280.75,14276.75,14279.75,2.5,+0.02%,169
"2023-05-31 22:07",14279.75,14283.75,14279,14283,3.25,+0.02%,308
"2023-05-31 22:08",14283.25,14287.25,14283,14286.5,3.5,+0.02%,312
"2023-05-31 22:09",14287,14287.25,14282,14283,-3.5,-0.02%,227
"2023-05-31 22:10",14282.5,14282.75,14279.5,14279.5,-3.5,-0.02%,191
"2023-05-31 22:11",14279.5,14280.75,14278.5,14280,0.5,0.00%,119
"2023-05-31 22:12",14280,14280.25,14275.5,14278.25,-1.75,-0.01%,233
"2023-05-31 22:13",14278.75,14279.25,14278.25,14279.25,1,+0.01%,31
"2023-05-31 22:14",14279,14279.5,14276.75,14278.25,-1.,-0.01%,95
"2023-05-31 22:15",14279,14279.75,14276.5,14276.5,-1.75,-0.01%,132
"2023-05-31 22:16",14276.75,14280.75,14275.75,14279.5,3,+0.02%,191
"2023-05-31 22:17",14279.75,14281.5,14279,14280.75,1.25,+0.01%,65
"2023-05-31 22:18",14280.25,14282.5,14279.75,14281.25,0.5,0.00%,94
"2023-05-31 22:19",14281.25,14284,14280.25,14284,2.75,+0.02%,158
"2023-05-31 22:20",14284,14284.25,14280.75,14283.5,-0.5,0.00%,138
"2023-05-31 22:21",14283.5,14284.25,14283,14284,0.5,0.00%,68
"2023-05-31 22:22",14283.25,14287.5,14283.25,14286,2,+0.01%,222
"2023-05-31 22:23",14286,14286,14284.5,14285.25,-0.75,-0.01%,91
"2023-05-31 22:24",14285.25,14285.25,14281.25,14282.75,-2.5,-0.02%,153
"2023-05-31 22:25",14282.75,14283.5,14281.75,14282,-0.75,-0.01%,154
"2023-05-31 22:26",14282,14282,14279.25,14281.5,-0.5,0.00%,152
"2023-05-31 22:27",14281.25,14282.75,14280.75,14282.25,0.75,+0.01%,101
"2023-05-31 22:28",14282.5,14285,14281.5,14284.5,2.25,+0.02%,116
"2023-05-31 22:29",14284.25,14285,14283.5,14283.5,-1.,-0.01%,45
"2023-05-31 22:30",14283.75,14286.75,14283,14286,2.5,+0.02%,116
"2023-05-31 22:31",14286,14286,14284,14284,-2.,-0.01%,112
"2023-05-31 22:32",14284,14285.25,14283.25,14285,1,+0.01%,44
"2023-05-31 22:33",14284.5,14284.5,14282.5,14282.75,-2.25,-0.02%,47
"2023-05-31 22:34",14283,14284.25,14281.5,14284.25,1.5,+0.01%,80
"2023-05-31 22:35",14284.75,14285.5,14282,14282.25,-2.,-0.01%,97
"2023-05-31 22:36",14282,14285,14282,14284,1.75,+0.01%,40
"2023-05-31 22:37",14284.25,14284.25,14282.5,14282.75,-1.25,-0.01%,64
"2023-05-31 22:38",14283,14283.75,14281.5,14282,-0.75,-0.01%,50
"2023-05-31 22:39",14282,14284,14281.75,14283.25,1.25,+0.01%,66
"2023-05-31 22:40",14283.75,14284.75,14283.5,14284.75,1.5,+0.01%,48
"2023-05-31 22:41",14284.5,14284.5,14283.25,14284,-0.75,-0.01%,55
"2023-05-31 22:42",14283.75,14284.75,14282.5,14284.5,0.5,0.00%,68
"2023-05-31 22:43",14284.5,14286,14284,14284.75,0.25,0.00%,100
"2023-05-31 22:44",14284.75,14284.75,14283.25,14284,-0.75,-0.01%,53
"2023-05-31 22:45",14283.5,14283.5,14279.25,14279.75,-4.25,-0.03%,316
"2023-05-31 22:46",14279.5,14279.5,14275.5,14277.25,-2.5,-0.02%,383
"2023-05-31 22:47",14277.75,14278.5,14272.25,14274,-3.25,-0.02%,276
"2023-05-31 22:48",14274,14275.25,14272.25,14273.25,-0.75,-0.01%,262
"2023-05-31 22:49",14273.25,14273.5,14270,14270.25,-3.,-0.02%,203
"2023-05-31 22:50",14270.75,14274.25,14270.75,14272.5,2.25,+0.02%,162
"2023-05-31 22:51",14272.75,14273,14270,14271,-1.5,-0.01%,140
"2023-05-31 22:52",14271,14273,14271,14272.5,1.5,+0.01%,59
"2023-05-31 22:53",14272.5,14273.25,14271.75,14273.25,0.75,+0.01%,112
"2023-05-31 22:54",14273.75,14275.5,14272.75,14274.25,1,+0.01%,115
"2023-05-31 22:55",14274.75,14276.75,14273.25,14274.75,0.5,0.00%,171
"2023-05-31 22:56",14275,14276.25,14274.5,14276.25,1.5,+0.01%,85
"2023-05-31 22:57",14276.25,14278.5,14276,14277.75,1.5,+0.01%,219
"2023-05-31 22:58",14277.75,14280.5,14276.75,14280.5,2.75,+0.02%,165
"2023-05-31 22:59",14280.25,14282.25,14279.25,14279.75,-0.75,-0.01%,202
"2023-05-31 23:00",14280,14282.75,14277.25,14279,-0.75,-0.01%,250
"2023-05-31 23:01",14278.75,14279.25,14277.25,14278,-1.,-0.01%,58
"2023-05-31 23:02",14278.25,14278.5,14277.75,14278.25,0.25,0.00%,28
"2023-05-31 23:03",14278.75,14279.5,14277.5,14277.75,-0.5,0.00%,46
"2023-05-31 23:04",14277.75,14279.5,14277.75,14278.75,1,+0.01%,41
"2023-05-31 23:05",14278.5,14281.75,14278.5,14280,1.25,+0.01%,101
"2023-05-31 23:06",14280.25,14283,14280.25,14282.5,2.5,+0.02%,119
"2023-05-31 23:07",14283.5,14284.5,14282,14283.25,0.75,+0.01%,132
"2023-05-31 23:08",14283.5,14284,14282,14282,-1.25,-0.01%,49
"2023-05-31 23:09",14282.25,14284.5,14281,14284.25,2.25,+0.02%,97
"2023-05-31 23:10",14284.5,14285.25,14283.75,14284.5,0.25,0.00%,123
"2023-05-31 23:11",14284.25,14284.75,14282.75,14282.75,-1.75,-0.01%,39
"2023-05-31 23:12",14283,14284.25,14282.75,14283.25,0.5,0.00%,26
"2023-05-31 23:13",14283.25,14283.5,14282.75,14283,-0.25,0.00%,23
"2023-05-31 23:14",14283.25,14283.25,14282,14283,0,0.00%,76
"2023-05-31 23:15",14282.75,14283.75,14282,14282.25,-0.75,-0.01%,47
"2023-05-31 23:16",14282.25,14282.25,14281,14281.5,-0.75,-0.01%,78
"2023-05-31 23:17",14281.75,14283,14281.5,14282.75,1.25,+0.01%,52
"2023-05-31 23:18",14282.75,14286.75,14282.75,14286.5,3.75,+0.03%,162
"2023-05-31 23:19",14286.75,14292.75,14286.75,14291.5,5,+0.03%,661
"2023-05-31 23:20",14292,14292,14288.75,14289.75,-1.75,-0.01%,196
"2023-05-31 23:21",14289.5,14290,14286.75,14286.75,-3.,-0.02%,100
"2023-05-31 23:22",14287,14288.75,14286.5,14288.75,2,+0.01%,98
"2023-05-31 23:23",14288.5,14290,14288,14290,1.25,+0.01%,91
"2023-05-31 23:24",14289.75,14291.75,14289.75,14291.75,1.75,+0.01%,82
"2023-05-31 23:25",14291.5,14292,14289.5,14290,-1.75,-0.01%,155
"2023-05-31 23:26",14289.75,14291,14289.5,14290.5,0.5,0.00%,55
"2023-05-31 23:27",14290.5,14290.75,14289.75,14290.25,-0.25,0.00%,30
"2023-05-31 23:28",14290.25,14291,14289.25,14291,0.75,+0.01%,42
"2023-05-31 23:29",14291,14291,14288.5,14288.5,-2.5,-0.02%,93
"2023-05-31 23:30",14288.75,14292.75,14288.75,14292,3.5,+0.02%,148
"2023-05-31 23:31",14291.75,14291.75,14289,14289.25,-2.75,-0.02%,76
"2023-05-31 23:32",14289.5,14289.5,14287.5,14288.25,-1.,-0.01%,63
"2023-05-31 23:33",14287.5,14288.25,14286.75,14288.25,0,0.00%,76
"2023-05-31 23:34",14287.75,14287.75,14287,14287,-1.25,-0.01%,22
"2023-05-31 23:35",14287,14289,14286.75,14289,2,+0.01%,67
"2023-05-31 23:36",14288.5,14290,14288.5,14288.75,-0.25,0.00%,50
"2023-05-31 23:37",14289,14289.5,14287.75,14287.75,-1.,-0.01%,50
"2023-05-31 23:38",14287.5,14287.5,14286.5,14287.5,-0.25,0.00%,67
"2023-05-31 23:39",14287,14289,14285.5,14288.25,0.75,+0.01%,92
"2023-05-31 23:40",14288,14288.5,14286.5,14286.75,-1.5,-0.01%,73
"2023-05-31 23:41",14287,14287.75,14287,14287.5,0.75,+0.01%,21
"2023-05-31 23:42",14287.75,14288.25,14286.25,14287,-0.5,0.00%,34
"2023-05-31 23:43",14287,14288.25,14286.75,14286.75,-0.25,0.00%,44
"2023-05-31 23:44",14287,14287,14285.75,14285.75,-1.,-0.01%,28
"2023-05-31 23:45",14286,14286.25,14283,14283.75,-2.,-0.01%,160
"2023-05-31 23:46",14283.5,14284,14282.5,14283,-0.75,-0.01%,82
"2023-05-31 23:47",14283.25,14285,14282.5,14284.75,1.75,+0.01%,63
"2023-05-31 23:48",14284.25,14285,14283.25,14283.75,-1.,-0.01%,64
"2023-05-31 23:49",14284,14284.5,14283,14283,-0.75,-0.01%,51
"2023-05-31 23:50",14283.25,14284.25,14283,14284.25,1.25,+0.01%,72
"2023-05-31 23:51",14284.25,14285.5,14284,14285,0.75,+0.01%,59
"2023-05-31 23:52",14285,14286.5,14285,14286.5,1.5,+0.01%,77
"2023-05-31 23:53",14286.5,14286.75,14283.5,14283.75,-2.75,-0.02%,174
