Time,Open,High,Low,Last,Change,%Chg,Volume
"2022-08-28 17:09",12469,12477.5,12467,12475.75,6.5,+0.05%,566
"2022-08-28 17:10",12476.5,12491.25,12475.75,12489.75,14,+0.11%,917
"2022-08-28 17:11",12489.75,12493,12485.5,12490.25,0.5,0.00%,537
"2022-08-28 17:12",12490,12496,12486.75,12495.5,5.25,+0.04%,506
"2022-08-28 17:13",12496,12498.25,12490.5,12494.75,-0.75,-0.01%,513
"2022-08-28 17:14",12495,12498.75,12491,12496.25,1.5,+0.01%,400
"2022-08-28 17:15",12496.5,12504.5,12495.75,12500.25,4,+0.03%,812
"2022-08-28 17:16",12500.75,12503,12498.25,12501.25,1,+0.01%,388
"2022-08-28 17:17",12500.75,12501.5,12496.25,12497.75,-3.5,-0.03%,396
"2022-08-28 17:18",12498,12498.5,12489.25,12491.5,-6.25,-0.05%,677
"2022-08-28 17:19",12491.25,12493,12483.25,12483.25,-8.25,-0.07%,520
"2022-08-28 17:20",12484,12485.75,12481.5,12484.75,1.5,+0.01%,640
"2022-08-28 17:21",12485,12487.25,12481.25,12485.25,0.5,0.00%,415
"2022-08-28 17:22",12485.5,12485.75,12481.5,12485,-0.25,0.00%,261
"2022-08-28 17:23",12484.25,12495,12483,12489.25,4.25,+0.03%,688
"2022-08-28 17:24",12488.75,12489.25,12480.5,12481,-8.25,-0.07%,494
"2022-08-28 17:25",12481,12491.25,12480.75,12489,8,+0.06%,426
"2022-08-28 17:26",12488.75,12498.75,12488.75,12497.5,8.5,+0.07%,532
"2022-08-28 17:27",12497.5,12498.75,12493,12496.25,-1.25,-0.01%,390
"2022-08-28 17:28",12496.75,12497.5,12488.5,12489,-7.25,-0.06%,359
"2022-08-28 17:29",12489.25,12492.75,12488.25,12491,2,+0.02%,260
"2022-08-28 17:30",12491.5,12497.75,12491.25,12497,6,+0.05%,413
"2022-08-28 17:31",12496.5,12500,12493.5,12496.75,-0.25,0.00%,341
"2022-08-28 17:32",12496.5,12499,12495.25,12496,-0.75,-0.01%,192
"2022-08-28 17:33",12495.75,12497.5,12491.5,12493,-3.,-0.02%,288
"2022-08-28 17:34",12493.5,12496.25,12493,12493.75,0.75,+0.01%,249
"2022-08-28 17:35",12494.75,12496.25,12493.5,12495.5,1.75,+0.01%,175
"2022-08-28 17:36",12495.75,12497.75,12477,12477.25,-18.25,-0.15%,1001
"2022-08-28 17:37",12477.25,12481.75,12475.25,12476.75,-0.5,0.00%,631
"2022-08-28 17:38",12477.25,12482.25,12475.5,12476.5,-0.25,0.00%,312
"2022-08-28 17:39",12476.25,12483,12476.25,12482.75,6.25,+0.05%,332
"2022-08-28 17:40",12483,12488,12480.25,12486.75,4,+0.03%,324
"2022-08-28 17:41",12486.5,12489,12485,12487.75,1,+0.01%,94
"2022-08-28 17:42",12491,12493.5,12490.75,12491.5,3.75,+0.03%,152
"2022-08-28 17:43",12492,12492.5,12487,12488.75,-2.75,-0.02%,186
"2022-08-28 17:44",12488.5,12497.25,12488,12496.75,8,+0.06%,362
"2022-08-28 17:45",12497.5,12501,12495.25,12495.5,-1.25,-0.01%,519
"2022-08-28 17:46",12495.75,12497.5,12490,12493.5,-2.,-0.02%,348
"2022-08-28 17:47",12493,12500.75,12492.75,12499.5,6,+0.05%,438
"2022-08-28 17:48",12499.25,12506,12499,12501.75,2.25,+0.02%,789
"2022-08-28 17:49",12502,12502.5,12497.75,12501.5,-0.25,0.00%,310
"2022-08-28 17:50",12501.5,12507.5,12500,12502,0.5,0.00%,531
"2022-08-28 17:51",12502.25,12503.75,12496,12501.5,-0.5,0.00%,466
"2022-08-28 17:52",12501.25,12502.75,12499.75,12500,-1.5,-0.01%,169
"2022-08-28 17:53",12500.5,12501.5,12497.5,12497.75,-2.25,-0.02%,220
"2022-08-28 17:54",12497.5,12500.5,12496.75,12497.25,-0.5,0.00%,150
"2022-08-28 17:55",12496.75,12500,12494.5,12496.25,-1.,-0.01%,308
"2022-08-28 17:56",12496.25,12496.5,12489.5,12490.75,-5.5,-0.04%,440
"2022-08-28 17:57",12491,12492.75,12489.75,12491.25,0.5,0.00%,145
"2022-08-28 17:58",12491.5,12492.5,12488,12488.25,-3.,-0.02%,176
"2022-08-28 17:59",12487.75,12489.5,12486.75,12489.5,1.25,+0.01%,221
"2022-08-28 18:00",12489.5,12494.5,12487.25,12492.5,3,+0.02%,259
"2022-08-28 18:01",12492.5,12496.5,12491,12494,1.5,+0.01%,193
"2022-08-28 18:02",12494,12494.75,12489,12489.75,-4.25,-0.03%,152
"2022-08-28 18:03",12489.75,12491,12486.25,12489.75,0,0.00%,208
"2022-08-28 18:04",12489.5,12489.5,12486.5,12487.5,-2.25,-0.02%,133
"2022-08-28 18:05",12487.5,12488.5,12485.25,12485.25,-2.25,-0.02%,201
"2022-08-28 18:06",12485.5,12488.75,12484.25,12487,1.75,+0.01%,224
"2022-08-28 18:07",12486.75,12491.75,12486.75,12491.25,4.25,+0.03%,187
"2022-08-28 18:08",12491.5,12491.5,12488,12488,-3.25,-0.03%,206
"2022-08-28 18:09",12487.75,12488.75,12487.25,12487.25,-0.75,-0.01%,88
"2022-08-28 18:10",12487.5,12489,12486.25,12486.75,-0.5,0.00%,101
"2022-08-28 18:11",12487,12488.25,12481.75,12487.5,0.75,+0.01%,356
"2022-08-28 18:12",12487.75,12490,12484,12485.5,-2.,-0.02%,251
"2022-08-28 18:13",12485.5,12485.5,12481,12484,-1.5,-0.01%,234
"2022-08-28 18:14",12483.25,12485.5,12477.75,12480,-4.,-0.03%,532
"2022-08-28 18:15",12480,12485.75,12480,12484,4,+0.03%,272
"2022-08-28 18:16",12484.5,12486.25,12483.75,12485.5,1.5,+0.01%,173
"2022-08-28 18:17",12485.25,12487,12483,12483.5,-2.,-0.02%,158
"2022-08-28 18:18",12483.5,12483.75,12476.25,12476.5,-7.,-0.06%,276
"2022-08-28 18:19",12476.5,12481.5,12475.25,12479,2.5,+0.02%,401
"2022-08-28 18:20",12478.75,12479.5,12476.5,12478,-1.,-0.01%,208
"2022-08-28 18:21",12478,12482.25,12478,12482.25,4.25,+0.03%,179
"2022-08-28 18:22",12482.25,12483.75,12482.25,12482.5,0.25,0.00%,161
"2022-08-28 18:23",12482.5,12482.5,12476.5,12476.5,-6.,-0.05%,200
"2022-08-28 18:24",12476.5,12478.25,12474.25,12476,-0.5,0.00%,406
"2022-08-28 18:25",12475.5,12475.75,12452.25,12457.75,-18.25,-0.15%,1928
"2022-08-28 18:26",12457.75,12460.5,12452.5,12457,-0.75,-0.01%,701
"2022-08-28 18:27",12457.5,12464,12457,12460,3,+0.02%,574
"2022-08-28 18:28",12460,12464.25,12460,12460.75,0.75,+0.01%,283
"2022-08-28 18:29",12460.75,12462.5,12455.75,12458.25,-2.5,-0.02%,593
"2022-08-28 18:30",12458,12460.5,12450.25,12450.25,-8.,-0.06%,986
"2022-08-28 18:31",12450.75,12454.75,12440.5,12443,-7.25,-0.06%,1147
"2022-08-28 18:32",12443,12448,12436.5,12437.75,-5.25,-0.04%,844
"2022-08-28 18:33",12437.5,12441.25,12433,12435.5,-2.25,-0.02%,765
"2022-08-28 18:34",12435.25,12438.25,12433.25,12435.5,0,0.00%,550
"2022-08-28 18:35",12436,12441.25,12434,12434.75,-0.75,-0.01%,505
"2022-08-28 18:36",12434.25,12440.25,12434.25,12438.75,4,+0.03%,436
"2022-08-28 18:37",12439.5,12442,12435.75,12437.5,-1.25,-0.01%,419
"2022-08-28 18:38",12437,12437.75,12430.5,12432.75,-4.75,-0.04%,521
"2022-08-28 18:39",12433,12434.5,12430.75,12434.25,1.5,+0.01%,390
"2022-08-28 18:40",12434,12440,12433.75,12438.75,4.5,+0.04%,554
"2022-08-28 18:41",12438.75,12439.75,12434.75,12438.75,0,0.00%,312
"2022-08-28 18:42",12438.75,12439.5,12431,12435.75,-3.,-0.02%,425
"2022-08-28 18:43",12435.5,12437.75,12430.5,12432,-3.75,-0.03%,375
"2022-08-28 18:44",12432.25,12432.25,12426,12428.25,-3.75,-0.03%,768
"2022-08-28 18:45",12428,12430.75,12424.5,12425,-3.25,-0.03%,640
"2022-08-28 18:46",12425.25,12426.25,12422,12424.75,-0.25,0.00%,772
"2022-08-28 18:47",12424.75,12430,12423.5,12428.25,3.5,+0.03%,453
"2022-08-28 18:48",12428.5,12428.5,12417.75,12418.75,-9.5,-0.08%,876
"2022-08-28 18:49",12419,12419.75,12415,12417.5,-1.25,-0.01%,840
"2022-08-28 18:50",12417.5,12418.5,12415.25,12418.25,0.75,+0.01%,373
"2022-08-28 18:51",12418.25,12423,12416.75,12420.25,2,+0.02%,592
"2022-08-28 18:52",12419.5,12420.5,12414.25,12416.5,-3.75,-0.03%,482
"2022-08-28 18:53",12417,12423,12414,12418.75,2.25,+0.02%,658
"2022-08-28 18:54",12418.75,12418.75,12414.25,12414.25,-4.5,-0.04%,371
"2022-08-28 18:55",12414.5,12417.75,12413.25,12414.5,0.25,0.00%,530
"2022-08-28 18:56",12414.5,12416,12412.25,12414.25,-0.25,0.00%,507
"2022-08-28 18:57",12414,12417.75,12413.75,12417.5,3.25,+0.03%,395
"2022-08-28 18:58",12417,12418.25,12413.75,12415,-2.5,-0.02%,291
"2022-08-28 18:59",12415,12420.5,12412.75,12419.25,4.25,+0.03%,496
"2022-08-28 19:00",12419.25,12424.5,12417.5,12420.5,1.25,+0.01%,829
"2022-08-28 19:01",12420.5,12426,12415.75,12425.25,4.75,+0.04%,625
"2022-08-28 19:02",12425.5,12434,12424.25,12433.75,8.5,+0.07%,1061
"2022-08-28 19:03",12433.75,12437.75,12431,12437,3.25,+0.03%,970
"2022-08-28 19:04",12437,12437.5,12432,12434.5,-2.5,-0.02%,519
"2022-08-28 19:05",12434.5,12435.75,12430.25,12431.5,-3.,-0.02%,384
"2022-08-28 19:06",12431.5,12432.25,12425.75,12427,-4.5,-0.04%,421
"2022-08-28 19:07",12426.75,12429.75,12422.25,12423.5,-3.5,-0.03%,496
"2022-08-28 19:08",12423,12423.75,12416.5,12417.25,-6.25,-0.05%,853
"2022-08-28 19:09",12417.25,12421.75,12415,12421.25,4,+0.03%,609
"2022-08-28 19:10",12421.75,12425.75,12416.75,12420.25,-1.,-0.01%,581
"2022-08-28 19:11",12420.75,12421,12415.75,12420.25,0,0.00%,456
"2022-08-28 19:12",12420.75,12431.75,12420.25,12430.5,10.25,+0.08%,745
"2022-08-28 19:13",12430.5,12434.5,12429,12433.75,3.25,+0.03%,419
"2022-08-28 19:14",12434,12436.75,12433.5,12435.25,1.5,+0.01%,526
"2022-08-28 19:15",12435.75,12451,12435.25,12446.75,11.5,+0.09%,1638
"2022-08-28 19:16",12446.5,12449.5,12444.75,12448.5,1.75,+0.01%,802
"2022-08-28 19:17",12448.5,12451.75,12440.5,12442.75,-5.75,-0.05%,788
"2022-08-28 19:18",12443.5,12443.75,12430.5,12435,-7.75,-0.06%,777
"2022-08-28 19:19",12435,12435.75,12430.25,12433.25,-1.75,-0.01%,495
"2022-08-28 19:20",12433.5,12442,12433.5,12441.75,8.5,+0.07%,462
"2022-08-28 19:21",12441.75,12446,12441,12443,1.25,+0.01%,445
"2022-08-28 19:22",12442.25,12448,12442,12445,2,+0.02%,365
"2022-08-28 19:23",12445,12445.75,12439.75,12441.75,-3.25,-0.03%,414
"2022-08-28 19:24",12441.5,12443.25,12439.25,12443.25,1.5,+0.01%,266
"2022-08-28 19:25",12443,12444.25,12439,12440,-3.25,-0.03%,201
"2022-08-28 19:26",12440,12443.25,12437,12442.75,2.75,+0.02%,371
"2022-08-28 19:27",12443.25,12444.75,12439,12442.25,-0.5,0.00%,303
"2022-08-28 19:28",12442,12443.5,12440.75,12441.25,-1.,-0.01%,183
"2022-08-28 19:29",12441,12442,12438,12441.5,0.25,0.00%,311
"2022-08-28 19:30",12441.75,12450.75,12440,12448,6.5,+0.05%,627
"2022-08-28 19:31",12448.5,12453,12445.75,12450.75,2.75,+0.02%,903
"2022-08-28 19:32",12450.75,12452,12440,12442,-8.75,-0.07%,387
"2022-08-28 19:33",12442.75,12443,12434.5,12438.25,-3.75,-0.03%,624
"2022-08-28 19:34",12438.5,12439.75,12434.75,12435.25,-3.,-0.02%,417
"2022-08-28 19:35",12435,12440.25,12433.5,12436.75,1.5,+0.01%,381
"2022-08-28 19:36",12437,12444.25,12437,12439.5,2.75,+0.02%,382
"2022-08-28 19:37",12439.5,12441.25,12432,12436.5,-3.,-0.02%,419
"2022-08-28 19:38",12436.5,12440.75,12435,12436.75,0.25,0.00%,307
"2022-08-28 19:39",12436.75,12440.75,12436.75,12438.5,1.75,+0.01%,174
"2022-08-28 19:40",12437.25,12439.25,12432.5,12432.75,-5.75,-0.05%,261
"2022-08-28 19:41",12432.75,12434.5,12426.75,12428,-4.75,-0.04%,644
"2022-08-28 19:42",12427.5,12429.5,12424,12427,-1.,-0.01%,550
"2022-08-28 19:43",12426.75,12430.5,12426.25,12428.5,1.5,+0.01%,210
"2022-08-28 19:44",12428.5,12428.75,12423.5,12428.75,0.25,0.00%,385
"2022-08-28 19:45",12428.75,12429.25,12421.75,12427.25,-1.5,-0.01%,468
"2022-08-28 19:46",12426.75,12428.25,12422.5,12424.75,-2.5,-0.02%,389
"2022-08-28 19:47",12425,12425,12421.75,12422.75,-2.,-0.02%,481
"2022-08-28 19:48",12422.75,12423.5,12417.5,12420.25,-2.5,-0.02%,724
"2022-08-28 19:49",12420.25,12422,12417,12421.5,1.25,+0.01%,557
"2022-08-28 19:50",12421,12425.5,12419.75,12423.75,2.25,+0.02%,380
"2022-08-28 19:51",12423.75,12425.25,12420.75,12422.25,-1.5,-0.01%,240
"2022-08-28 19:52",12422.5,12427.25,12421.75,12426.75,4.5,+0.04%,236
"2022-08-28 19:53",12427,12427.75,12424.5,12427.75,1,+0.01%,211
"2022-08-28 19:54",12427.75,12429.5,12425,12425.5,-2.25,-0.02%,341
"2022-08-28 19:55",12425,12425.25,12420.25,12422,-3.5,-0.03%,413
"2022-08-28 19:56",12422,12422.5,12415.25,12416.5,-5.5,-0.04%,550
"2022-08-28 19:57",12416.5,12417.25,12406.25,12409.75,-6.75,-0.05%,1594
"2022-08-28 19:58",12409.75,12412.75,12408,12412.5,2.75,+0.02%,545
"2022-08-28 19:59",12412,12416.75,12411.75,12416.25,3.75,+0.03%,360
"2022-08-28 20:00",12416.25,12417.25,12411,12414,-2.25,-0.02%,591
"2022-08-28 20:01",12414,12425.25,12413.5,12420.25,6.25,+0.05%,878
"2022-08-28 20:02",12420,12421,12415.25,12415.25,-5.,-0.04%,316
"2022-08-28 20:03",12415.25,12420,12414.25,12419.25,4,+0.03%,332
"2022-08-28 20:04",12419,12422.5,12416.5,12418.75,-0.5,0.00%,365
"2022-08-28 20:05",12418.5,12430.25,12416.5,12430,11.25,+0.09%,759
"2022-08-28 20:06",12430.5,12431,12426,12426.25,-3.75,-0.03%,329
"2022-08-28 20:07",12426.5,12435.75,12426.5,12431.75,5.5,+0.04%,558
"2022-08-28 20:08",12432,12436,12431.25,12432.5,0.75,+0.01%,432
"2022-08-28 20:09",12432.25,12435,12430.75,12435,2.5,+0.02%,341
"2022-08-28 20:10",12435.5,12436,12427.75,12427.75,-7.25,-0.06%,435
"2022-08-28 20:11",12427.75,12428,12422.75,12422.75,-5.,-0.04%,461
"2022-08-28 20:12",12423.25,12425,12419.5,12419.5,-3.25,-0.03%,349
"2022-08-28 20:13",12419.75,12421.75,12416.5,12419.5,0,0.00%,330
"2022-08-28 20:14",12418.75,12421.5,12416,12416.25,-3.25,-0.03%,306
"2022-08-28 20:15",12416.5,12420,12411.5,12413.75,-2.5,-0.02%,673
"2022-08-28 20:16",12414,12423.5,12413.75,12421,7.25,+0.06%,468
"2022-08-28 20:17",12421.5,12422.25,12416.25,12416.25,-4.75,-0.04%,252
"2022-08-28 20:18",12416.5,12422.75,12416.5,12421.25,5,+0.04%,331
"2022-08-28 20:19",12421.75,12423,12414,12416.75,-4.5,-0.04%,442
"2022-08-28 20:20",12417.25,12420.5,12416.25,12417.75,1,+0.01%,312
"2022-08-28 20:21",12417.5,12419,12414.5,12417,-0.75,-0.01%,267
"2022-08-28 20:22",12417.5,12418.75,12410.75,12415.75,-1.25,-0.01%,692
"2022-08-28 20:23",12416,12420,12415.25,12415.5,-0.25,0.00%,289
"2022-08-28 20:24",12415.25,12417.25,12414,12417.25,1.75,+0.01%,231
"2022-08-28 20:25",12416.5,12418.5,12414,12414.5,-2.75,-0.02%,221
"2022-08-28 20:26",12414.5,12415.75,12410.25,12412.5,-2.,-0.02%,414
"2022-08-28 20:27",12412.5,12414.75,12410,12411,-1.5,-0.01%,337
"2022-08-28 20:28",12411,12411.25,12401.5,12406.5,-4.5,-0.04%,1325
"2022-08-28 20:29",12406.75,12412.25,12406,12408.75,2.25,+0.02%,671
"2022-08-28 20:30",12409.25,12416,12408,12413.25,4.5,+0.04%,620
"2022-08-28 20:31",12414,12416,12410.75,12416,2.75,+0.02%,375
"2022-08-28 20:32",12415.75,12421.25,12415.25,12421,5,+0.04%,607
"2022-08-28 20:33",12421,12421.25,12416.25,12418.5,-2.5,-0.02%,416
"2022-08-28 20:34",12418.75,12424.25,12418.25,12421,2.5,+0.02%,499
"2022-08-28 20:35",12421.5,12422.25,12417.75,12421.75,0.75,+0.01%,411
"2022-08-28 20:36",12422,12424.5,12418,12419.5,-2.25,-0.02%,408
"2022-08-28 20:37",12419.5,12420.5,12416.75,12418.25,-1.25,-0.01%,277
"2022-08-28 20:38",12418.5,12418.75,12414,12417.5,-0.75,-0.01%,468
"2022-08-28 20:39",12417.5,12427.25,12417,12425.25,7.75,+0.06%,606
"2022-08-28 20:40",12425.25,12425.75,12422,12424,-1.25,-0.01%,312
"2022-08-28 20:41",12424,12427.5,12423.75,12426.25,2.25,+0.02%,408
"2022-08-28 20:42",12426,12427,12424.75,12426.5,0.25,0.00%,192
"2022-08-28 20:43",12426.5,12427.25,12424.5,12426.75,0.25,0.00%,274
"2022-08-28 20:44",12426.75,12435,12425.25,12431.25,4.5,+0.04%,889
"2022-08-28 20:45",12431.25,12431.5,12427,12427.5,-3.75,-0.03%,327
"2022-08-28 20:46",12427.5,12430.5,12425.5,12430,2.5,+0.02%,305
"2022-08-28 20:47",12430,12432.75,12429.5,12431.25,1.25,+0.01%,311
"2022-08-28 20:48",12430.25,12431,12427.75,12430.75,-0.5,0.00%,198
"2022-08-28 20:49",12431.25,12431.25,12426.25,12428.75,-2.,-0.02%,192
"2022-08-28 20:50",12428.5,12430.5,12427.25,12430,1.25,+0.01%,138
"2022-08-28 20:51",12430,12430,12427.25,12430,0,0.00%,280
"2022-08-28 20:52",12430,12430.75,12426,12428.75,-1.25,-0.01%,176
"2022-08-28 20:53",12428.5,12435,12428.5,12432.75,4,+0.03%,317
"2022-08-28 20:54",12433,12438.5,12432.75,12437.5,4.75,+0.04%,648
"2022-08-28 20:55",12437.75,12438.75,12433.25,12435.25,-2.25,-0.02%,468
"2022-08-28 20:56",12435.25,12437.25,12433.25,12435.5,0.25,0.00%,264
"2022-08-28 20:57",12435,12436,12433.75,12435.5,0,0.00%,148
"2022-08-28 20:58",12434.5,12437,12433.75,12435.75,0.25,0.00%,139
"2022-08-28 20:59",12435.5,12444.75,12434,12443.5,7.75,+0.06%,1010
"2022-08-28 21:00",12443.5,12444.75,12439,12440.5,-3.,-0.02%,566
"2022-08-28 21:01",12440.25,12441.75,12438,12440,-0.5,0.00%,236
"2022-08-28 21:02",12439.5,12441.25,12438,12439,-1.,-0.01%,144
"2022-08-28 21:03",12439,12440,12438,12438.75,-0.25,0.00%,131
"2022-08-28 21:04",12439,12442.5,12439,12441.75,3,+0.02%,208
"2022-08-28 21:05",12441.75,12444.75,12441.5,12443.75,2,+0.02%,313
"2022-08-28 21:06",12443.75,12447.25,12443.5,12447.25,3.5,+0.03%,433
"2022-08-28 21:07",12447,12450,12445.25,12449.25,2,+0.02%,460
"2022-08-28 21:08",12449,12457,12448.75,12450.5,1.25,+0.01%,1103
"2022-08-28 21:09",12450.25,12453.5,12448.25,12448.25,-2.25,-0.02%,491
"2022-08-28 21:10",12448.25,12448.5,12445,12445.5,-2.75,-0.02%,423
"2022-08-28 21:11",12446,12450.25,12445.75,12450,4.5,+0.04%,246
"2022-08-28 21:12",12449.5,12453.5,12449.5,12450.25,0.25,0.00%,332
"2022-08-28 21:13",12450,12450,12448,12448.25,-2.,-0.02%,236
"2022-08-28 21:14",12448.5,12449.75,12447.25,12449.75,1.5,+0.01%,131
"2022-08-28 21:15",12449.5,12449.75,12444,12446,-3.75,-0.03%,271
"2022-08-28 21:16",12446,12449.25,12445.75,12447.25,1.25,+0.01%,205
"2022-08-28 21:17",12447,12448,12444.25,12446.5,-0.75,-0.01%,161
"2022-08-28 21:18",12446.5,12446.75,12442.25,12444.25,-2.25,-0.02%,299
"2022-08-28 21:19",12444,12446.75,12443,12445.5,1.25,+0.01%,255
"2022-08-28 21:20",12445.75,12446.5,12443.75,12446,0.5,0.00%,183
"2022-08-28 21:21",12446,12451,12445.5,12449.75,3.75,+0.03%,338
"2022-08-28 21:22",12449.75,12449.75,12446.5,12449,-0.75,-0.01%,193
"2022-08-28 21:23",12449.5,12454.75,12448,12453.25,4.25,+0.03%,258
"2022-08-28 21:24",12453.5,12454.5,12452.5,12452.5,-0.75,-0.01%,275
"2022-08-28 21:25",12452.5,12456,12452.25,12455.75,3.25,+0.03%,302
"2022-08-28 21:26",12455.75,12463.25,12455.5,12461.5,5.75,+0.05%,917
"2022-08-28 21:27",12461.5,12466,12460.25,12465,3.5,+0.03%,470
"2022-08-28 21:28",12465.5,12466.25,12463,12466,1,+0.01%,461
"2022-08-28 21:29",12466.25,12470,12463.5,12464.25,-1.75,-0.01%,649
"2022-08-28 21:30",12464.25,12467.5,12461.5,12466.75,2.5,+0.02%,417
"2022-08-28 21:31",12466.75,12467,12460,12462.5,-4.25,-0.03%,336
"2022-08-28 21:32",12461.5,12465.25,12461.25,12462.25,-0.25,0.00%,282
"2022-08-28 21:33",12462.25,12465.25,12460.5,12464.5,2.25,+0.02%,213
"2022-08-28 21:34",12464,12468.75,12464,12468,3.5,+0.03%,345
"2022-08-28 21:35",12468,12471.5,12465.75,12468,0,0.00%,433
"2022-08-28 21:36",12467.25,12471,12466.75,12470.75,2.75,+0.02%,330
"2022-08-28 21:37",12470.75,12471,12467.25,12467.75,-3.,-0.02%,275
"2022-08-28 21:38",12468,12470,12465,12469,1.25,+0.01%,310
"2022-08-28 21:39",12468.75,12470.5,12467.75,12470.25,1.25,+0.01%,144
"2022-08-28 21:40",12470,12483.75,12470,12480.75,10.5,+0.08%,1140
"2022-08-28 21:41",12479.5,12481.25,12477,12477.75,-3.,-0.02%,575
"2022-08-28 21:42",12477.75,12478.5,12474.5,12478.25,0.5,0.00%,422
"2022-08-28 21:43",12478.25,12481.75,12476,12479.5,1.25,+0.01%,509
"2022-08-28 21:44",12479,12486,12478.75,12482.75,3.25,+0.03%,617
"2022-08-28 21:45",12483.75,12485.5,12479.75,12480.75,-2.,-0.02%,407
"2022-08-28 21:46",12481,12482,12477,12482,1.25,+0.01%,600
"2022-08-28 21:47",12482,12482.25,12477.5,12477.75,-4.25,-0.03%,272
"2022-08-28 21:48",12478,12480,12474,12475.25,-2.5,-0.02%,580
"2022-08-28 21:49",12475.25,12477.75,12472.75,12473.5,-1.75,-0.01%,372
"2022-08-28 21:50",12474,12476,12473,12475.75,2.25,+0.02%,305
"2022-08-28 21:51",12475.75,12476,12469.75,12469.75,-6.,-0.05%,382
"2022-08-28 21:52",12470.25,12471.5,12465,12466.75,-3.,-0.02%,694
"2022-08-28 21:53",12467,12468.25,12461.75,12462,-4.75,-0.04%,434
"2022-08-28 21:54",12462,12467,12460.75,12465.5,3.5,+0.03%,413
"2022-08-28 21:55",12465.25,12466,12462.25,12464,-1.5,-0.01%,162
"2022-08-28 21:56",12463.75,12465.75,12462.75,12463.5,-0.5,0.00%,121
"2022-08-28 21:57",12464,12467.25,12462.5,12465.5,2,+0.02%,272
"2022-08-28 21:58",12465.25,12466.75,12465,12466.25,0.75,+0.01%,143
"2022-08-28 21:59",12466,12467.75,12464.75,12465.25,-1.,-0.01%,326
"2022-08-28 22:00",12465.75,12470.25,12465.25,12468.5,3.25,+0.03%,408
